20592000,RUTLAND
20593000,HARKNESS
20593000,ALDER
20594000,ORDWAY
20594000,ANKENY
20594000,ALDER
20596000,SOMERSET
20596000,MANSELL
20597000,ANKENY
20597000,MILL
20598000,OLMSTEAD
20598000,BRUSSELS
20599000,DWIGHT
20599000,GIRARD
20600000,DWIGHT
20600000,SAN BRUNO
20601000,DWIGHT
20601000,BRUSSELS
20602000,GOETTINGEN
20602000,OLMSTEAD
20603000,HOLYOKE
20603000,MANSELL
20604000,WOOLSEY
20604000,BRUSSELS
20606000,DWIGHT
20606000,GOETTINGEN
20608000,NEWHALL
20608000,EGBERT
20609000,PHELPS
20609000,EGBERT
20610000,FITZGERALD
20610000,BAY SHORE
20612000,WILLIAMS
20612000,APOLLO
20613000,VENUS
20613000,WILLIAMS
20614000,BRIDGEVIEW
20614000,THORNTON
20614000,SCOTIA
20615000,TOPEKA
20615000,BRIDGEVIEW
20617000,PHELPS
20617000,BANCROFT
20618000,PHELPS
20618000,CARROLL
20619000,VESTA
20619000,PHELPS
20619000,WILLIAMS
20620000,VESTA
20620000,LEDYARD
20620000,THORNTON
20621000,PHELPS
20621000,DONNER
20622000,DONNER
20622000,BAY SHORE
20623000,SCOTIA
20623000,MADDUX
20624000,MADDUX
20624000,TOPEKA
20625000,LEDYARD
20625000,MERCURY
20626000,MERCURY
20626000,THORNTON
20628000,THORNTON
20628000,MERCURY
20631000,GIRARD
20631000,WOOLSEY
20633000,WAYLAND
20633000,GIRARD
20637000,WAYLAND
20637000,BRUSSELS
20638000,GIRARD
20638000,BACON
20639000,WOOLSEY
20639000,GOETTINGEN
20640000,WAYLAND
20640000,GOETTINGEN
20641000,BACON
20641000,BRUSSELS
20642000,BAY SHORE
20642000,QUINT
20643000,CARROLL
20643000,QUINT
20644000,QUINT
20644000,BANCROFT
20645000,THORNTON
20645000,CARROLL
20645000,BAY SHORE
20646000,THORNTON
20646000,ELMIRA
20647000,THORNTON
20647000,QUINT
20647000,WATERVILLE
20650000,BURROWS
20650000,SAN BRUNO
20651000,SAN BRUNO
20651000,SILLIMAN
20652000,BURROWS
20652000,GIRARD
20653000,BURROWS
20653000,BRUSSELS
20654000,FELTON
20654000,GIRARD
20655000,FELTON
20655000,BRUSSELS
20656000,BAY SHORE
20656000,SILVER
20657000,PERRY
20657000,03RD
20659000,03RD
20659000,OAKDALE
20660000,03RD
20660000,NEWCOMB
20661000,NEWCOMB
20661000,MENDELL
20662000,MENDELL
20662000,OAKDALE
20663000,NEWHALL
20663000,QUESADA
20664000,PALOU
20664000,NEWHALL
20665000,MCKINNON
20665000,NEWHALL
20666000,NEWCOMB
20666000,NEWHALL
20667000,OAKDALE
20667000,NEWHALL
20668000,KIRKWOOD
20668000,NEWHALL
20669000,LA SALLE
20669000,NEWHALL
20670000,HUDSON
20670000,PHELPS
20671000,PHELPS
20671000,INNES
20672000,PHELPS
20672000,JERROLD
20673000,MCKINNON
20673000,PHELPS
20674000,PHELPS
20674000,NEWCOMB
20675000,LA SALLE
20675000,PHELPS
20676000,PHELPS
20676000,KIRKWOOD
20677000,NEWHALL
20677000,BRIDGEVIEW
20677000,REVERE
20679000,PHELPS
20679000,OAKDALE
20680000,PALOU
20680000,PHELPS
20681000,DUNSHEE
20681000,PALOU
20682000,QUINT
20682000,REVERE
20683000,QUESADA
20683000,QUINT
20684000,OAKDALE
20684000,DUNSHEE
20686000,DUNSHEE
20686000,DRUMMOND
20687000,QUINT
20687000,JERROLD
20688000,NEWCOMB
20688000,QUINT
20690000,DRUMMOND
20690000,QUINT
20691000,SILVER
20691000,PALOU
20691000,QUINT
20692000,OAKDALE
20692000,QUINT
20694000,SILVER
20694000,QUESADA
20695000,NEWCOMB
20695000,RANKIN
20696000,DAVIDSON
20696000,QUINT
20697000,QUINT
20697000,EVANS
20700000,EVANS
20700000,RANKIN
20703000,RANKIN
20703000,CUSTER
20704000,DAVIDSON
20704000,RANKIN
20707000,RANKIN
20707000,ISLAIS
20708000,INDIANA
20708000,CESAR CHAVEZ
20712000,EVANS
20712000,MARIN
20716000,JERROLD
20717000,KIRKWOOD
20717000,RANKIN
20723000,JERROLD
20723000,SELBY
20724000,KIRKWOOD
20724000,SELBY
20725000,NAPOLEON
20725000,EVANS
20725000,TOLAND
20726000,TOLAND
20726000,GALVEZ
20727000,HUDSON
20727000,TOLAND
20730000,CESAR CHAVEZ
20730000,EVANS
20731000,MADDUX
20731000,THOMAS
20732000,UNNAMED 021
20732000,QUINT
20732000,MADDUX
20733000,TOPEKA
20733000,QUINT
20734000,REVERE
20734000,ROBBLEE
20735000,QUINT
20735000,THOMAS
20736000,SCOTIA
20736000,QUINT
20737000,SILVER
20737000,AUGUSTA
20737000,SCOTIA
20738000,QUINT
20738000,SANTA FE
20739000,LEDYARD
20739000,SILVER
20740000,THOMAS
20740000,ROBBLEE
