169000,Wed 02:00 06:00 FTTTTT,SouthWest,R
169000,Thu 02:00 06:00 FTTTTT,SouthWest,R
169000,Fri 02:00 06:00 FTTTTT,NorthEast,L
169000,Mon 02:00 06:00 FTTTTT,NorthEast,L
169000,Tue 02:00 06:00 FTTTTT,NorthEast,L
169000,Thu 02:00 06:00 FTTTTT,NorthEast,L
170000,Wed 02:00 06:00 FTTTTT,NorthEast,L
170000,Sat 02:00 06:00 FTTTTT,NorthEast,L
170000,Sun 02:00 06:00 TTTTTT,SouthWest,R
170000,Sat 02:00 06:00 FTTTTT,SouthWest,R
170000,HOL 02:00 06:00 TTTTTT,SouthWest,R
170000,Sun 02:00 06:00 TTTTTT,NorthEast,L
170000,Fri 02:00 06:00 FTTTTT,SouthWest,R
170000,HOL 02:00 06:00 TTTTTT,NorthEast,L
170000,Mon 02:00 06:00 FTTTTT,SouthWest,R
170000,Tue 02:00 06:00 FTTTTT,SouthWest,R
170000,Wed 02:00 06:00 FTTTTT,SouthWest,R
170000,Thu 02:00 06:00 FTTTTT,SouthWest,R
170000,Fri 02:00 06:00 FTTTTT,NorthEast,L
170000,Mon 02:00 06:00 FTTTTT,NorthEast,L
170000,Tue 02:00 06:00 FTTTTT,NorthEast,L
170000,Thu 02:00 06:00 FTTTTT,NorthEast,L
171000,Wed 02:00 06:00 FTTTTT,NorthEast,L
171000,Sat 02:00 06:00 FTTTTT,NorthEast,L
171000,Sun 02:00 06:00 TTTTTT,SouthWest,R
171000,Sat 02:00 06:00 FTTTTT,SouthWest,R
171000,HOL 02:00 06:00 TTTTTT,SouthWest,R
171000,Sun 02:00 06:00 TTTTTT,NorthEast,L
171000,Fri 02:00 06:00 FTTTTT,SouthWest,R
171000,HOL 02:00 06:00 TTTTTT,NorthEast,L
171000,Mon 02:00 06:00 FTTTTT,SouthWest,R
171000,Tue 02:00 06:00 FTTTTT,SouthWest,R
171000,Wed 02:00 06:00 FTTTTT,SouthWest,R
171000,Thu 02:00 06:00 FTTTTT,SouthWest,R
171000,Fri 02:00 06:00 FTTTTT,NorthEast,L
171000,Mon 02:00 06:00 FTTTTT,NorthEast,L
171000,Tue 02:00 06:00 FTTTTT,NorthEast,L
171000,Thu 02:00 06:00 FTTTTT,NorthEast,L
172000,Wed 02:00 06:00 FTTTTT,NorthEast,L
172000,Sat 02:00 06:00 FTTTTT,NorthEast,L
172000,Sun 02:00 06:00 TTTTTT,SouthWest,R
172000,Sat 02:00 06:00 FTTTTT,SouthWest,R
172000,HOL 02:00 06:00 TTTTTT,SouthWest,R
172000,Sun 02:00 06:00 TTTTTT,NorthEast,L
172000,Fri 02:00 06:00 FTTTTT,SouthWest,R
172000,HOL 02:00 06:00 TTTTTT,NorthEast,L
172000,Mon 02:00 06:00 FTTTTT,SouthWest,R
172000,Tue 02:00 06:00 FTTTTT,SouthWest,R
172000,Wed 02:00 06:00 FTTTTT,SouthWest,R
172000,Thu 02:00 06:00 FTTTTT,SouthWest,R
172000,Fri 02:00 06:00 FTTTTT,NorthEast,L
172000,Mon 02:00 06:00 FTTTTT,NorthEast,L
172000,Tue 02:00 06:00 FTTTTT,NorthEast,L
172000,Thu 02:00 06:00 FTTTTT,NorthEast,L
173000,Wed 02:00 06:00 FTTTTT,NorthEast,L
173000,Sat 02:00 06:00 FTTTTT,NorthEast,L
173000,Sun 02:00 06:00 TTTTTT,SouthWest,R
173000,Sat 02:00 06:00 FTTTTT,SouthWest,R
173000,HOL 02:00 06:00 TTTTTT,SouthWest,R
173000,Sun 02:00 06:00 TTTTTT,NorthEast,L
173000,Fri 02:00 06:00 FTTTTT,SouthWest,R
173000,HOL 02:00 06:00 TTTTTT,NorthEast,L
173000,Mon 02:00 06:00 FTTTTT,SouthWest,R
173000,Tue 02:00 06:00 FTTTTT,SouthWest,R
173000,Wed 02:00 06:00 FTTTTT,SouthWest,R
173000,Thu 02:00 06:00 FTTTTT,SouthWest,R
173000,Fri 02:00 06:00 FTTTTT,NorthEast,L
173000,Mon 02:00 06:00 FTTTTT,NorthEast,L
173000,Tue 02:00 06:00 FTTTTT,NorthEast,L
173000,Thu 02:00 06:00 FTTTTT,NorthEast,L
174000,Wed 02:00 06:00 FTTTTT,NorthEast,L
